Date/Time,Sun radiation,Wind speed,Temperature,Sky code,Type
2020-04-19T10:00:00.000+03:00,447.4,1.2,22.7,CLR,Prediction
2020-04-19T11:00:00.000+03:00,592.3,1.9,23.8,CLR,Prediction
2020-04-19T12:00:00.000+03:00,728.6,2.5,26,FEW,Prediction
2020-04-19T13:00:00.000+03:00,816.1,2.8,27,FEW,Prediction
2020-04-19T14:00:00.000+03:00,845.4,3.1,27.7,FEW,Prediction
2020-04-19T15:00:00.000+03:00,814.6,3.4,29,FEW,Prediction
2020-04-19T16:00:00.000+03:00,724.2,4.9,28.7,FEW,Prediction
2020-04-19T17:00:00.000+03:00,590.6,5.8,28.4,FEW,Prediction
2020-04-19T18:00:00.000+03:00,422.5,5.4,28,SCT,Prediction
2020-04-19T19:00:00.000+03:00,233.1,5.1,26,SCT,Prediction
2020-04-19T20:00:00.000+03:00,60,4.2,24.7,SCT,Prediction
2020-04-19T21:00:00.000+03:00,0.3,2.6,22,SCT,Prediction
2020-04-19T22:00:00.000+03:00,0,2.1,21,SCT,Prediction
2020-04-19T23:00:00.000+03:00,0,2.1,20.3,SCT,Prediction
2020-04-20T00:00:00.000+03:00,0,1.4,19,FEW,Prediction
2020-04-20T01:00:00.000+03:00,0,1.6,18.7,FEW,Prediction
2020-04-20T02:00:00.000+03:00,0,3,18.4,FEW,Prediction
2020-04-20T03:00:00.000+03:00,0,5,18,CLR,Prediction
2020-04-20T04:00:00.000+03:00,0,4.2,17.3,CLR,Prediction
2020-04-20T05:00:00.000+03:00,0,3.1,16.9,CLR,Prediction
2020-04-20T06:00:00.000+03:00,0,1.9,16,CLR,Prediction
2020-04-20T07:00:00.000+03:00,0.3,0.9,17.7,CLR,Prediction
2020-04-20T08:00:00.000+03:00,61.2,0.4,18.8,CLR,Prediction
2020-04-20T09:00:00.000+03:00,234,0.5,21,CLR,Prediction
2020-04-20T10:00:00.000+03:00,421.1,2.7,23,CLR,Prediction
2020-04-20T11:00:00.000+03:00,592.3,2.7,24.3,CLR,Prediction
2020-04-20T12:00:00.000+03:00,728.7,3,27,CLR,Prediction
2020-04-20T13:00:00.000+03:00,815.9,3.6,27.7,CLR,Prediction
2020-04-20T14:00:00.000+03:00,845.8,6.2,28.1,CLR,Prediction
2020-04-20T15:00:00.000+03:00,817.5,6.7,29,CLR,Prediction
2020-04-20T16:00:00.000+03:00,731.8,6.8,28.7,CLR,Prediction
2020-04-20T17:00:00.000+03:00,597.1,6.5,28.4,CLR,Prediction
2020-04-20T18:00:00.000+03:00,425.6,6.4,28,CLR,Prediction
2020-04-20T19:00:00.000+03:00,233.6,5.9,25.7,CLR,Prediction
2020-04-20T20:00:00.000+03:00,58.6,4.7,24.1,CLR,Prediction
2020-04-20T21:00:00.000+03:00,0.3,2.6,21,CLR,Prediction
2020-04-20T22:00:00.000+03:00,0,1.4,20,CLR,Prediction
2020-04-20T23:00:00.000+03:00,0,1.7,19.3,CLR,Prediction
2020-04-21T00:00:00.000+03:00,0,2,18,CLR,Prediction
2020-04-21T01:00:00.000+03:00,0,2.6,17.3,CLR,Prediction
2020-04-21T02:00:00.000+03:00,0,2,16.9,CLR,Prediction
2020-04-21T03:00:00.000+03:00,0,1.3,16,CLR,Prediction
2020-04-21T04:00:00.000+03:00,0,0.8,15.3,CLR,Prediction
2020-04-21T05:00:00.000+03:00,0,0.5,14.9,CLR,Prediction
2020-04-21T06:00:00.000+03:00,0,0.4,14,CLR,Prediction
2020-04-21T07:00:00.000+03:00,0.2,1.4,16.3,CLR,Prediction
2020-04-21T08:00:00.000+03:00,60.2,1.7,17.9,CLR,Prediction
2020-04-21T09:00:00.000+03:00,234.6,1.1,21,CLR,Prediction
2020-04-21T10:00:00.000+03:00,422.5,1.5,23,CLR,Prediction
2020-04-21T11:00:00.000+03:00,594.3,2.2,24.3,CLR,Prediction
2020-04-21T12:00:00.000+03:00,732.2,2.7,27,CLR,Prediction
2020-04-21T13:00:00.000+03:00,821.4,3.1,27.7,CLR,Prediction
2020-04-21T14:00:00.000+03:00,850.4,5.5,28.1,CLR,Prediction
2020-04-21T15:00:00.000+03:00,819.3,6.9,29,CLR,Prediction
2020-04-21T16:00:00.000+03:00,730.2,6.4,29,CLR,Prediction
2020-04-21T17:00:00.000+03:00,593.8,6,29,CLR,Prediction
2020-04-21T18:00:00.000+03:00,421.4,5.5,29,CLR,Prediction
2020-04-21T19:00:00.000+03:00,229.2,4.5,26.3,CLR,Prediction
2020-04-21T20:00:00.000+03:00,55.2,3.8,24.6,CLR,Prediction
2020-04-21T21:00:00.000+03:00,0.2,2.6,21,CLR,Prediction
2020-04-21T22:00:00.000+03:00,0,1.6,21.3,CLR,Prediction
2020-04-21T23:00:00.000+03:00,0,0.4,21.6,CLR,Prediction
2020-04-22T00:00:00.000+03:00,0,0.8,22,CLR,Prediction
2020-04-22T01:00:00.000+03:00,0,1.2,20.3,CLR,Prediction
2020-04-22T02:00:00.000+03:00,0,1,19.2,CLR,Prediction
2020-04-22T03:00:00.000+03:00,0,1.4,17,CLR,Prediction
2020-04-22T04:00:00.000+03:00,0,1.5,16.7,CLR,Prediction
2020-04-22T05:00:00.000+03:00,0,1.4,16.4,CLR,Prediction
2020-04-22T06:00:00.000+03:00,0,1.6,16,CLR,Prediction
2020-04-22T07:00:00.000+03:00,0.2,1.8,18,CLR,Prediction
2020-04-22T08:00:00.000+03:00,56.4,1.4,19.3,CLR,Prediction
2020-04-22T09:00:00.000+03:00,226.5,1.2,22,CLR,Prediction
2020-04-22T10:00:00.000+03:00,412.3,1.3,24,CLR,Prediction
2020-04-22T11:00:00.000+03:00,582.3,0.5,25.3,CLR,Prediction
2020-04-22T12:00:00.000+03:00,718.6,2.6,28,FEW,Prediction
2020-04-22T13:00:00.000+03:00,804.8,4.5,28.3,FEW,Prediction
2020-04-22T14:00:00.000+03:00,832,6.2,28.6,FEW,Prediction
2020-04-22T15:00:00.000+03:00,800.9,5.9,29,FEW,Prediction
2020-04-22T16:00:00.000+03:00,716.3,5.7,29.3,FEW,Prediction
2020-04-22T17:00:00.000+03:00,579.5,6,29.6,FEW,Prediction
2020-04-22T18:00:00.000+03:00,409,5.8,30,CLR,Prediction
2020-04-22T19:00:00.000+03:00,220.3,4.9,27.7,CLR,Prediction
2020-04-22T20:00:00.000+03:00,50.3,4,26.1,CLR,Prediction
2020-04-22T21:00:00.000+03:00,0.2,3,23,CLR,Prediction
2020-04-22T22:00:00.000+03:00,0,2,22.3,CLR,Prediction
2020-04-22T23:00:00.000+03:00,0,1.9,21.9,CLR,Prediction
2020-04-23T00:00:00.000+03:00,0,1.2,21,CLR,Prediction
2020-04-23T01:00:00.000+03:00,0,0.8,20.3,CLR,Prediction
2020-04-23T02:00:00.000+03:00,0,0.9,19.9,CLR,Prediction
2020-04-23T03:00:00.000+03:00,0,1,19,CLR,Prediction
2020-04-23T04:00:00.000+03:00,0,1.1,18.7,CLR,Prediction
2020-04-23T05:00:00.000+03:00,0,1.1,18.4,CLR,Prediction
2020-04-23T06:00:00.000+03:00,0,1.5,18,CLR,Prediction
2020-04-23T07:00:00.000+03:00,0.1,1.3,20,CLR,Prediction
2020-04-23T08:00:00.000+03:00,54.1,1.2,21.3,CLR,Prediction
2020-04-23T09:00:00.000+03:00,223.6,1.1,24,CLR,Prediction
2020-04-23T10:00:00.000+03:00,408.4,1.1,26,CLR,Prediction
2020-04-23T11:00:00.000+03:00,577.7,1.8,27.3,CLR,Prediction
2020-04-23T12:00:00.000+03:00,712.5,3.1,30,FEW,Prediction
2020-04-23T13:00:00.000+03:00,825.4,6.3,29.7,FEW,Prediction
2020-04-23T14:00:00.000+03:00,746.6,6.6,29.4,FEW,Prediction
2020-04-23T15:00:00.000+03:00,799.4,6.5,29,SCT,Prediction
2020-04-23T16:00:00.000+03:00,712.5,6.2,29,SCT,Prediction
2020-04-23T17:00:00.000+03:00,576.9,5.7,29,SCT,Prediction
2020-04-23T18:00:00.000+03:00,405.5,6.4,29,FEW,Prediction
2020-04-23T19:00:00.000+03:00,215.8,6,27,FEW,Prediction
2020-04-23T20:00:00.000+03:00,47.7,5.1,25.7,FEW,Prediction
2020-04-23T21:00:00.000+03:00,0.2,4,23,CLR,Prediction
2020-04-23T22:00:00.000+03:00,0,3,21.7,CLR,Prediction
2020-04-23T23:00:00.000+03:00,0,2.4,20.8,CLR,Prediction
2020-04-24T00:00:00.000+03:00,0,2.1,19,CLR,Prediction
2020-04-24T01:00:00.000+03:00,0,1.9,18.3,CLR,Prediction
2020-04-24T02:00:00.000+03:00,0,2.1,17.9,CLR,Prediction
2020-04-24T03:00:00.000+03:00,0,1.6,17,CLR,Prediction
2020-04-24T04:00:00.000+03:00,0,1.3,16.3,CLR,Prediction
2020-04-24T05:00:00.000+03:00,0,0.8,15.9,CLR,Prediction
2020-04-24T06:00:00.000+03:00,0,0.9,15,CLR,Prediction
2020-04-24T07:00:00.000+03:00,0.1,1.4,17.3,CLR,Prediction
2020-04-24T08:00:00.000+03:00,51.5,1.1,18.9,CLR,Prediction
2020-04-24T09:00:00.000+03:00,219.3,0.3,22,CLR,Prediction
2020-04-24T10:00:00.000+03:00,406.8,3.4,24.3,CLR,Prediction
2020-04-24T11:00:00.000+03:00,576.6,4.4,25.9,CLR,Prediction
2020-04-24T12:00:00.000+03:00,712.2,4.7,29,CLR,Prediction
2020-04-24T13:00:00.000+03:00,798.9,5.3,29.7,CLR,Prediction
2020-04-24T14:00:00.000+03:00,864.8,6.6,30.1,CLR,Prediction
2020-04-24T15:00:00.000+03:00,747.9,8.1,31,FEW,Prediction
2020-04-24T16:00:00.000+03:00,658.2,7,30.3,FEW,Prediction
2020-04-24T17:00:00.000+03:00,566.1,7.3,29.9,FEW,Prediction
2020-04-24T18:00:00.000+03:00,393.2,7.3,29,FEW,Prediction
2020-04-24T19:00:00.000+03:00,207.2,7.1,27.3,FEW,Prediction
2020-04-24T20:00:00.000+03:00,42.9,6.5,26.2,FEW,Prediction
2020-04-24T21:00:00.000+03:00,0.1,5.6,24,FEW,Prediction
2020-04-24T22:00:00.000+03:00,0,4.4,23,FEW,Prediction
2020-04-24T23:00:00.000+03:00,0,3.7,22.3,FEW,Prediction
2020-04-25T00:00:00.000+03:00,0,4.6,21,FEW,Prediction
2020-04-25T01:00:00.000+03:00,0,5.3,20.3,FEW,Prediction
2020-04-25T02:00:00.000+03:00,0,5.4,19.9,FEW,Prediction
2020-04-25T03:00:00.000+03:00,0,4.9,19,CLR,Prediction
2020-04-25T04:00:00.000+03:00,0,4.4,18.7,CLR,Prediction
2020-04-25T05:00:00.000+03:00,0,4.3,18.4,CLR,Prediction
2020-04-25T06:00:00.000+03:00,0,4.1,18,CLR,Prediction
2020-04-25T07:00:00.000+03:00,0.1,3.5,19.7,CLR,Prediction
2020-04-25T08:00:00.000+03:00,47.9,3,20.8,CLR,Prediction
2020-04-25T09:00:00.000+03:00,212.2,3.5,23,CLR,Prediction
2020-04-25T10:00:00.000+03:00,394.9,3.9,25,CLR,Prediction
2020-04-25T11:00:00.000+03:00,567.2,3.9,26.3,CLR,Prediction
2020-04-25T12:00:00.000+03:00,701.9,4.2,29,CLR,Prediction
2020-04-25T13:00:00.000+03:00,786.7,5.4,29.3,CLR,Prediction
2020-04-25T14:00:00.000+03:00,808.8,7.3,29.6,CLR,Prediction
2020-04-25T15:00:00.000+03:00,772.5,7.7,30,FEW,Prediction
2020-04-25T16:00:00.000+03:00,698.4,7.2,30,FEW,Prediction
2020-04-25T17:00:00.000+03:00,561.8,7.4,30,FEW,Prediction
2020-04-25T18:00:00.000+03:00,391.1,7.3,30,SCT,Prediction
2020-04-25T19:00:00.000+03:00,203.9,7,28,SCT,Prediction
2020-04-25T20:00:00.000+03:00,40.1,6.2,26.7,SCT,Prediction
2020-04-25T21:00:00.000+03:00,0.1,4.6,24,FEW,Prediction
2020-04-25T22:00:00.000+03:00,0,2.5,23,FEW,Prediction
2020-04-25T23:00:00.000+03:00,0,2.1,22.3,FEW,Prediction
2020-04-26T00:00:00.000+03:00,0,3.1,21,FEW,Prediction
2020-04-26T01:00:00.000+03:00,0,3,20.7,FEW,Prediction
2020-04-26T02:00:00.000+03:00,0,4.5,20.4,FEW,Prediction
2020-04-26T03:00:00.000+03:00,0,5.4,20,FEW,Prediction
2020-04-26T04:00:00.000+03:00,0,5,19.3,FEW,Prediction
2020-04-26T05:00:00.000+03:00,0,4.3,18.9,FEW,Prediction
2020-04-26T06:00:00.000+03:00,0,4.3,18,CLR,Prediction
2020-04-26T07:00:00.000+03:00,0.1,4.2,19.3,CLR,Prediction
2020-04-26T08:00:00.000+03:00,46.7,4,20.2,CLR,Prediction
2020-04-26T09:00:00.000+03:00,212.8,4.2,22,CLR,Prediction
2020-04-26T10:00:00.000+03:00,400,3.4,24.7,CLR,Prediction
2020-04-26T11:00:00.000+03:00,569.9,4.5,26.4,CLR,Prediction
2020-04-26T12:00:00.000+03:00,705.6,5.5,30,CLR,Prediction
2020-04-26T13:00:00.000+03:00,792.5,6.4,30,CLR,Prediction
2020-04-26T14:00:00.000+03:00,821.6,7.2,30,CLR,Prediction
2020-04-26T15:00:00.000+03:00,790.1,7.2,30,SCT,Prediction
2020-04-26T16:00:00.000+03:00,701.2,6.7,30,SCT,Prediction
2020-04-26T17:00:00.000+03:00,577.3,6.3,30,SCT,Prediction
2020-04-26T18:00:00.000+03:00,326.6,7,30,BKN,Prediction
2020-04-26T19:00:00.000+03:00,169.8,6,28,BKN,Prediction
2020-04-26T20:00:00.000+03:00,36.9,4.3,26.7,BKN,Prediction
2020-04-26T21:00:00.000+03:00,0,3.9,24,SCT,Prediction
2020-04-26T22:00:00.000+03:00,0,3.8,23,SCT,Prediction
2020-04-26T23:00:00.000+03:00,0,3.6,22.3,SCT,Prediction
2020-04-27T00:00:00.000+03:00,0,3.9,21,CLR,Prediction
2020-04-27T01:00:00.000+03:00,0,4.5,20.3,CLR,Prediction
2020-04-27T02:00:00.000+03:00,0,4.8,19.9,CLR,Prediction
2020-04-27T03:00:00.000+03:00,0,4.8,19,CLR,Prediction
2020-04-27T04:00:00.000+03:00,0,4.4,18,CLR,Prediction
2020-04-27T05:00:00.000+03:00,0,3.9,17.3,CLR,Prediction
2020-04-27T06:00:00.000+03:00,0,3.2,16,CLR,Prediction
2020-04-27T07:00:00.000+03:00,0.1,2.2,18,CLR,Prediction
2020-04-27T08:00:00.000+03:00,45.4,1.3,19.3,CLR,Prediction
2020-04-27T09:00:00.000+03:00,211.8,0.4,22,CLR,Prediction
2020-04-27T10:00:00.000+03:00,397.8,2.3,24.3,CLR,Prediction
2020-04-27T11:00:00.000+03:00,569.4,3.5,25.9,CLR,Prediction
2020-04-27T12:00:00.000+03:00,705.8,5.3,29,CLR,Prediction
2020-04-27T13:00:00.000+03:00,795,6.7,29.7,CLR,Prediction
2020-04-27T14:00:00.000+03:00,824.9,6.6,30.1,CLR,Prediction
2020-04-27T15:00:00.000+03:00,792.9,6.7,31,CLR,Prediction
2020-04-27T16:00:00.000+03:00,703.1,6.9,31,CLR,Prediction
2020-04-27T17:00:00.000+03:00,562.8,6.8,31,CLR,Prediction
2020-04-27T18:00:00.000+03:00,388.3,6.5,31,CLR,Prediction
2020-04-27T19:00:00.000+03:00,197.7,6,28.3,CLR,Prediction
2020-04-27T20:00:00.000+03:00,34.9,4.6,26.6,CLR,Prediction
2020-04-27T21:00:00.000+03:00,0,3.1,23,CLR,Prediction
2020-04-27T22:00:00.000+03:00,0,5.5,22,CLR,Prediction
2020-04-27T23:00:00.000+03:00,0,4.6,21.3,CLR,Prediction
2020-04-28T00:00:00.000+03:00,0,5.3,20,CLR,Prediction
2020-04-28T01:00:00.000+03:00,0,5.1,19.3,CLR,Prediction
2020-04-28T02:00:00.000+03:00,0,4.7,18.9,CLR,Prediction
2020-04-28T03:00:00.000+03:00,0,4.5,18,CLR,Prediction
2020-04-28T04:00:00.000+03:00,0,4.2,17.3,CLR,Prediction
2020-04-28T05:00:00.000+03:00,0,3.8,16.9,CLR,Prediction
2020-04-28T06:00:00.000+03:00,0,3.8,16,CLR,Prediction
2020-04-28T07:00:00.000+03:00,0.1,3,17.7,CLR,Prediction
2020-04-28T08:00:00.000+03:00,43.8,2.6,18.8,CLR,Prediction
2020-04-28T09:00:00.000+03:00,210.6,2.4,21,CLR,Prediction
2020-04-28T10:00:00.000+03:00,398.4,1.5,23.3,CLR,Prediction
2020-04-28T11:00:00.000+03:00,573.1,2.5,24.9,CLR,Prediction
2020-04-28T12:00:00.000+03:00,713.4,3.6,28,CLR,Prediction
2020-04-28T13:00:00.000+03:00,802.5,4.1,29,CLR,Prediction
2020-04-28T14:00:00.000+03:00,832,4.4,29.7,CLR,Prediction
2020-04-28T15:00:00.000+03:00,795.9,5.6,31,FEW,Prediction
2020-04-28T16:00:00.000+03:00,703.6,6.4,30.7,FEW,Prediction
2020-04-28T17:00:00.000+03:00,566.6,6.3,30.4,FEW,Prediction
2020-04-28T18:00:00.000+03:00,390.7,6.5,30,CLR,Prediction
2020-04-28T19:00:00.000+03:00,197.8,6.4,28,CLR,Prediction
2020-04-28T20:00:00.000+03:00,33.5,6,26.7,CLR,Prediction
2020-04-28T21:00:00.000+03:00,0,4.4,24,CLR,Prediction
2020-04-28T22:00:00.000+03:00,0,5,22,CLR,Prediction
2020-04-28T23:00:00.000+03:00,0,4.7,20.7,CLR,Prediction
2020-04-29T00:00:00.000+03:00,0,4.6,18,CLR,Prediction
2020-04-29T01:00:00.000+03:00,0,4.4,17.7,CLR,Prediction
2020-04-29T02:00:00.000+03:00,0,4.3,17.4,CLR,Prediction
2020-04-29T03:00:00.000+03:00,0,4.2,17,CLR,Prediction
2020-04-29T04:00:00.000+03:00,0,4.3,16.3,CLR,Prediction
2020-04-29T05:00:00.000+03:00,0,3.8,15.9,CLR,Prediction
2020-04-29T06:00:00.000+03:00,0,2.7,15,CLR,Prediction
2020-04-29T07:00:00.000+03:00,0,2.2,17,CLR,Prediction
2020-04-29T08:00:00.000+03:00,43.4,2,18.3,CLR,Prediction
2020-04-29T09:00:00.000+03:00,213,1.4,21,CLR,Prediction
2020-04-29T10:00:00.000+03:00,399.1,2.6,23.3,CLR,Prediction
2020-04-29T11:00:00.000+03:00,571.2,3.1,24.9,CLR,Prediction
2020-04-29T12:00:00.000+03:00,709.8,3.7,28,CLR,Prediction
2020-04-29T13:00:00.000+03:00,798.2,3.3,29,CLR,Prediction
2020-04-29T14:00:00.000+03:00,826.3,5.9,29.7,CLR,Prediction
2020-04-29T15:00:00.000+03:00,792.4,7.6,31,CLR,Prediction
2020-04-29T16:00:00.000+03:00,704,6.7,30.7,CLR,Prediction
2020-04-29T17:00:00.000+03:00,565.3,6,30.4,CLR,Prediction
2020-04-29T18:00:00.000+03:00,389.3,5.5,30,CLR,Prediction
2020-04-29T19:00:00.000+03:00,194.6,5.6,27.3,CLR,Prediction
2020-04-29T20:00:00.000+03:00,30.7,4.8,25.6,CLR,Prediction
2020-04-29T21:00:00.000+03:00,0,2.6,22,CLR,Prediction
2020-04-29T22:00:00.000+03:00,0,5.6,21.3,CLR,Prediction
2020-04-29T23:00:00.000+03:00,0,4.1,20.9,CLR,Prediction
2020-04-30T00:00:00.000+03:00,0,3.9,20,FEW,Prediction
2020-04-30T01:00:00.000+03:00,0,3.6,18.3,FEW,Prediction
2020-04-30T02:00:00.000+03:00,0,4.7,17.2,FEW,Prediction
2020-04-30T03:00:00.000+03:00,0,4.7,15,FEW,Prediction
2020-04-30T04:00:00.000+03:00,0,3.6,14.7,FEW,Prediction
2020-04-30T05:00:00.000+03:00,0,2.4,14.4,FEW,Prediction
2020-04-30T06:00:00.000+03:00,0,1.3,14,FEW,Prediction
2020-04-30T07:00:00.000+03:00,0,0.6,15.7,FEW,Prediction
2020-04-30T08:00:00.000+03:00,37.6,1.7,16.8,FEW,Prediction
2020-04-30T09:00:00.000+03:00,209.2,1.7,19,FEW,Prediction
2020-04-30T10:00:00.000+03:00,388.8,0.4,22,FEW,Prediction
2020-04-30T11:00:00.000+03:00,560.4,0.7,24,FEW,Prediction
2020-04-30T12:00:00.000+03:00,696.3,1.7,28,FEW,Prediction
2020-04-30T13:00:00.000+03:00,783.6,2.9,29,FEW,Prediction
2020-04-30T14:00:00.000+03:00,858.4,2.9,29.7,FEW,Prediction
2020-04-30T15:00:00.000+03:00,732.7,5.4,31,SCT,Prediction
2020-04-30T16:00:00.000+03:00,655.3,6,30.7,SCT,Prediction
2020-04-30T17:00:00.000+03:00,571.1,4.5,30.4,SCT,Prediction
2020-04-30T18:00:00.000+03:00,384.7,5.3,30,SCT,Prediction
2020-04-30T19:00:00.000+03:00,181.8,4.8,28,SCT,Prediction
2020-04-30T20:00:00.000+03:00,25.3,3.2,26.7,SCT,Prediction
2020-04-30T21:00:00.000+03:00,0,1.5,24,FEW,Prediction
2020-04-30T22:00:00.000+03:00,0,2,22.7,FEW,Prediction
2020-04-30T23:00:00.000+03:00,0,1.5,21.8,FEW,Prediction